CustomerId,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ContractLengthMonths,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,ChangedPlan,ChangedPlanPositive,ChangedPlanNegative,InternetServicesDensity,Complaint,HasComplaint,anger_score,TenureBin,MonthlyChargesBin,ServiceDensityBin,AngerBin,ChurnProbability,RiskCategory
1862-QRWPE,Female,0,Yes,1,48,1,0,20.65,1057.0,0,24,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,1,0,1,0.0,,0,0.0,37-48 Mo,Very Low,,Very Low,0.054432232,Low Risk
2796-NNUFI,Female,0,Yes,1,46,1,1,19.95,927.1,0,24,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,0,1,0.0,,0,0.0,37-48 Mo,Very Low,,Very Low,0.058810413,Low Risk
3016-KSVCP,Male,0,Yes,0,29,0,0,33.75,1009.25,0,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,1,0,1,0.1666666666666666,,0,0.0,25-36 Mo,Low,Very Low,Very Low,0.5225446,Medium Risk
4767-HZZHQ,Male,0,Yes,1,30,1,0,82.05,2570.2,0,1,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,1,0,1,0.3333333333333333,"I have been paying for tech support, but I can't access any assistance when I encounter problems. This is frustrating, and I expect better service.",1,5.0,25-36 Mo,High,Low,Medium,0.74936706,High Risk
2424-WVHPL,Male,1,No,0,1,1,0,74.7,74.7,0,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,0,0,0,0.1666666666666666,,0,0.0,0-12 Mo,Medium,Very Low,Very Low,0.8532508,High Risk
7233-PAHHL,Male,0,Yes,1,66,1,1,84.0,5714.25,0,24,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,1,0,1,0.8333333333333334,,0,0.0,61-72 Mo,High,Very High,Very Low,0.09739006,Low Risk
6067-NGCEU,Female,0,No,0,65,1,1,111.05,7107.0,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,1,1,0,0.8333333333333334,,0,0.0,61-72 Mo,Very High,Very High,Very Low,0.5489517,Medium Risk
9848-JQJTX,Male,0,No,0,72,1,1,100.9,7459.05,0,24,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,1,0,1,0.6666666666666666,,0,0.0,61-72 Mo,Very High,High,Very Low,0.21033709,Low Risk
8637-XJIVR,Female,0,No,0,12,1,1,78.95,927.35,1,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1,0,0.1666666666666666,,0,0.0,0-12 Mo,Medium,Very Low,Very Low,0.8256697,High Risk
9803-FTJCG,Male,0,Yes,1,71,1,1,66.85,4748.7,0,12,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,1,0,1,0.5,,0,0.0,61-72 Mo,Medium,Medium,Very Low,0.06793067,Low Risk
0278-YXOOG,Male,0,No,0,5,1,0,21.05,113.85,1,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,0,1,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.38064414,Medium Risk
3212-KXOCR,Male,0,No,0,52,1,0,21.0,1107.2,0,24,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,1,0,1,0.0,,0,0.0,49-60 Mo,Very Low,,Very Low,0.059015017,Low Risk
4598-XLKNJ,Female,1,Yes,0,25,1,1,98.5,2514.5,1,1,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,1,0,1,0.6666666666666666,,0,0.0,25-36 Mo,Very High,High,Very Low,0.8689964,High Risk
6380-ARCEH,Male,0,No,0,1,1,0,20.2,20.2,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0,0,0,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.68657494,Medium Risk
3679-XASPY,Female,0,Yes,1,1,1,0,19.45,19.45,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,0,0,0,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.7291627,High Risk
7123-WQUHX,Male,0,No,0,38,1,0,95.0,3605.6,0,12,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,1,1,0,0.5,,0,0.0,37-48 Mo,Very High,Medium,Very Low,0.2747324,Low Risk
5386-THSLQ,Female,1,Yes,0,66,0,0,45.55,3027.25,0,12,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,1,0,1,0.5,,0,0.0,61-72 Mo,Low,Medium,Very Low,0.200703,Low Risk
3192-NQECA,Male,0,Yes,0,68,1,1,110.0,7611.85,1,24,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,1,0,1,0.8333333333333334,,0,0.0,61-72 Mo,Very High,Very High,Very Low,0.43479344,Medium Risk
6180-YBIQI,Male,0,No,0,5,0,0,24.3,100.2,0,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1,1,0,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.71451306,High Risk
6728-DKUCO,Female,0,Yes,1,72,1,1,104.15,7303.05,0,12,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1,1,0,0.6666666666666666,,0,0.0,61-72 Mo,Very High,High,Very Low,0.21671946,Low Risk
9750-BOOHV,Female,0,No,0,32,0,0,30.15,927.65,0,12,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1,1,0,0.1666666666666666,"I’ve noticed that the billing process is cumbersome and inconvenient. Since I don’t use paperless billing, I would like clearer communication about my payment deadlines to avoid unnecessary stress.",1,5.0,25-36 Mo,Low,Very Low,Medium,0.28037134,Low Risk
8597-CWYHH,Male,0,No,0,43,1,0,94.35,3921.3,0,12,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,1,1,0,0.3333333333333333,"Despite being a loyal customer for over three years, there have been no offers or discounts to reward my long-term commitment.",1,5.0,37-48 Mo,Very High,Low,Medium,0.5965088,Medium Risk
2848-YXSMW,Male,0,Yes,1,72,1,0,19.4,1363.25,0,24,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,0,0.0,,0,0.0,61-72 Mo,Very Low,,Very Low,0.014323311,Low Risk
0486-HECZI,Male,0,Yes,0,55,1,1,96.75,5238.9,1,1,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,1,1,0,0.5,,0,0.0,49-60 Mo,Very High,Medium,Very Low,0.7203018,High Risk
4549-ZDQYY,Female,0,No,0,52,1,0,57.95,3042.25,0,12,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,1,0,1,0.5,,0,0.0,49-60 Mo,Low,Medium,Very Low,0.12035715,Low Risk
5712-AHQNN,Female,0,No,0,43,1,1,91.65,3954.1,0,1,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,1,0,1,0.5,,0,0.0,37-48 Mo,High,Medium,Very Low,0.73437506,High Risk
4846-WHAFZ,Female,1,Yes,0,37,1,1,76.5,2868.15,1,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,0,1,0.0,,0,0.0,37-48 Mo,Medium,,Very Low,0.80407345,High Risk
5256-SKJGO,Female,0,Yes,1,64,0,1,54.6,3423.5,0,24,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,1,1,0,0.6666666666666666,"The streaming services I signed up for, including TV and movies, often buffer and take too long to load, which is very frustrating considering the length of time I've been a loyal customer.",1,5.0,61-72 Mo,Low,High,Medium,0.14920491,Low Risk
3071-VBYPO,Male,0,Yes,1,3,1,0,89.85,248.4,0,1,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,1,1,0,0.5,,0,0.0,0-12 Mo,High,Medium,Very Low,0.76766485,High Risk
9560-BBZXK,Female,0,No,0,36,0,0,31.05,1126.35,0,24,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,1,0,1,0.1666666666666666,,0,0.0,25-36 Mo,Low,Very Low,Very Low,0.09916923,Low Risk
5299-RULOA,Female,0,Yes,1,10,1,1,100.25,1064.65,1,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1,0,1,0.5,,0,0.0,0-12 Mo,Very High,Medium,Very Low,0.9235094,High Risk
8402-OOOHJ,Female,0,No,0,41,1,0,20.65,835.15,0,24,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,1,0,0.0,,0,0.0,37-48 Mo,Very Low,,Very Low,0.04772137,Low Risk
9445-ZUEQE,Male,0,Yes,1,27,1,1,85.2,2151.6,0,1,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,1,1,0,0.3333333333333333,,0,0.0,25-36 Mo,High,Low,Very Low,0.6141983,Medium Risk
1091-SOZGA,Female,0,Yes,1,56,1,1,99.8,5515.45,0,12,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,1,1,0,0.5,,0,0.0,49-60 Mo,Very High,Medium,Very Low,0.5450091,Medium Risk
2928-HLDBA,Female,0,No,0,6,1,0,20.7,112.75,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,1,0,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.29751453,Low Risk
0404-SWRVG,Male,0,No,0,3,1,1,74.4,229.55,1,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,0,1,0.0,The monthly charges are too high for the poor quality of service I am receiving. I feel like I'm overpaying for features I don't even use.,1,5.0,0-12 Mo,Medium,,Medium,0.9632532,High Risk
6497-TILVL,Female,0,Yes,1,7,1,0,50.7,350.35,0,1,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1,1,0,0.1666666666666666,,0,0.0,0-12 Mo,Low,Very Low,Very Low,0.49013135,Medium Risk
7219-TLZHO,Female,0,Yes,1,4,1,0,20.85,62.9,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,1,0,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.3829332,Medium Risk
4622-YNKIJ,Male,0,No,0,33,1,1,88.95,3027.65,0,24,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,1,0,1,0.5,,0,0.0,25-36 Mo,High,Medium,Very Low,0.20895098,Low Risk
4412-YLTKF,Female,1,No,0,27,1,1,78.05,2135.5,1,1,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,1,0,1,0.1666666666666666,,0,0.0,25-36 Mo,Medium,Very Low,Very Low,0.7760494,High Risk
6734-PSBAW,Male,0,Yes,0,72,1,1,23.55,1723.95,0,24,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,1,0,1,0.0,,0,0.0,61-72 Mo,Very Low,,Very Low,0.029105676,Low Risk
3930-ZGWVE,Male,0,No,0,1,1,0,19.75,19.75,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0,0,0,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.68657494,Medium Risk
2639-UGMAZ,Male,1,No,0,71,0,1,56.45,3985.35,0,12,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1,1,0,0.6666666666666666,,0,0.0,61-72 Mo,Low,High,Very Low,0.29024166,Low Risk
2876-GZYZC,Female,0,No,0,13,1,1,85.95,1215.65,0,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,1,0,1,0.1666666666666666,,0,0.0,13-24 Mo,High,Very Low,Very Low,0.8693951,High Risk
6207-WIOLX,Female,0,Yes,1,25,0,1,58.6,1502.65,1,1,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,1,0,1,0.8333333333333334,,0,0.0,25-36 Mo,Low,Very High,Very Low,0.46050254,Medium Risk
8587-XYZSF,Male,0,No,0,67,1,0,50.55,3260.1,0,24,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,1,1,0,0.1666666666666666,,0,0.0,61-72 Mo,Low,Very Low,Very Low,0.050086223,Low Risk
3091-FYHKI,Male,0,No,0,1,0,1,35.45,35.45,1,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,0,0,0,0.1666666666666666,,0,0.0,0-12 Mo,Low,Very Low,Very Low,0.90272063,High Risk
2372-HWUHI,Male,0,No,0,2,1,0,44.35,81.25,1,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1,0,0.0,"The process of canceling my account has been unnecessarily complicated and time-consuming, adding to my dissatisfaction.",1,5.0,0-12 Mo,Low,,Medium,0.91849595,High Risk
7799-LGRDP,Female,0,No,0,43,1,1,25.7,1188.2,0,24,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,1,0.0,,0,0.0,37-48 Mo,Low,,Very Low,0.08511841,Low Risk
7850-VWJUU,Female,0,No,0,23,1,1,75.0,1778.5,0,1,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,1,0,1,0.1666666666666666,,0,0.0,13-24 Mo,Medium,Very Low,Very Low,0.56635356,Medium Risk
3774-VBNXY,Female,0,Yes,1,64,1,0,20.2,1277.75,0,24,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,1,0,0.0,,0,0.0,61-72 Mo,Very Low,,Very Low,0.02598013,Low Risk
6217-KDYWC,Male,0,No,1,57,1,1,19.6,1170.55,0,24,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,0,1,0.0,,0,0.0,49-60 Mo,Very Low,,Very Low,0.07158542,Low Risk
0390-DCFDQ,Female,1,Yes,0,1,1,1,70.45,70.45,1,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,0,0,0,0.0,,0,0.0,0-12 Mo,Medium,,Very Low,0.9366488,High Risk
3146-MSEGF,Female,1,Yes,1,72,1,1,88.05,6425.65,0,24,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,1,0,1,1.0,,0,0.0,61-72 Mo,High,Very High,Very Low,0.021131262,Low Risk
4080-OGPJL,Female,0,No,0,8,1,0,71.15,563.65,1,1,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,1,1,0,0.5,,0,0.0,0-12 Mo,Medium,Medium,Very Low,0.61107564,Medium Risk
1095-WGNGG,Female,0,Yes,0,61,1,1,101.05,5971.25,0,24,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,1,1,0,0.5,,0,0.0,61-72 Mo,Very High,Medium,Very Low,0.2336685,Low Risk
2636-SJDOU,Male,0,No,0,64,1,1,84.3,5289.05,0,12,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,1,1,0,0.3333333333333333,,0,0.0,61-72 Mo,High,Low,Very Low,0.18904011,Low Risk
1131-QQZEB,Male,1,Yes,0,71,1,0,23.95,1756.2,0,24,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,1,0,1,0.0,,0,0.0,61-72 Mo,Very Low,,Very Low,0.02978685,Low Risk
5716-EZXZN,Female,0,Yes,1,65,1,1,99.05,6416.7,0,24,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,1,1,0,0.6666666666666666,,0,0.0,61-72 Mo,Very High,High,Very Low,0.13531451,Low Risk
6837-BJYDQ,Male,0,No,0,3,1,0,19.6,61.35,0,12,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,0,1,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.1459434,Low Risk
2135-RXIHG,Male,0,No,0,1,1,1,45.65,45.65,1,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0,0,0,0.0,"The internet service has been extremely slow and unreliable since I signed up. Despite paying for DSL, the connection barely works, and I haven't been able to use it effectively.",1,5.0,0-12 Mo,Low,,Medium,0.95226586,High Risk
